,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
1613,North West,NW394 - Greater Taung [Reivilo],AFRICAN NATIONAL CONGRESS,PR,26560,52.99
1614,North West,NW394 - Greater Taung [Reivilo],AFRICAN NATIONAL CONGRESS,WARD,24691,52.99
1615,North West,NW394 - Greater Taung [Reivilo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,832,52.99
1616,North West,NW394 - Greater Taung [Reivilo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,402,52.99
1617,North West,NW394 - Greater Taung [Reivilo],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,7286,52.99
1618,North West,NW394 - Greater Taung [Reivilo],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,7594,52.99
1619,North West,NW395 - Molopo [Pomfret],AFRICAN NATIONAL CONGRESS,PR,1770,58.76
1620,North West,NW395 - Molopo [Pomfret],AFRICAN NATIONAL CONGRESS,WARD,1492,58.76
1621,North West,NW395 - Molopo [Pomfret],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,319,58.76
1622,North West,NW395 - Molopo [Pomfret],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,437,58.76
1623,North West,NW396 - Christiana/Bloemhof [Christiana],AFRICAN NATIONAL CONGRESS,PR,6382,50.29
1624,North West,NW396 - Christiana/Bloemhof [Christiana],AFRICAN NATIONAL CONGRESS,WARD,6361,50.29
1625,North West,NW396 - Christiana/Bloemhof [Christiana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,502,50.29
1626,North West,NW396 - Christiana/Bloemhof [Christiana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,163,50.29
1627,North West,NW396 - Christiana/Bloemhof [Christiana],INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,PR,598,50.29
1628,North West,NW396 - Christiana/Bloemhof [Christiana],INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,WARD,651,50.29
1629,North West,NW396 - Christiana/Bloemhof [Christiana],NOORDWES FORUM,PR,1089,50.29
1630,North West,NW396 - Christiana/Bloemhof [Christiana],NOORDWES FORUM,WARD,1279,50.29
1631,North West,NW396 - Christiana/Bloemhof [Christiana],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,274,50.29
1632,North West,NW396 - Christiana/Bloemhof [Christiana],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,326,50.29
1633,North West,NW396 - Christiana/Bloemhof [Christiana],VRYHEIDSFRONT PLUS,PR,245,50.29
1634,North West,NW396 - Christiana/Bloemhof [Christiana],VRYHEIDSFRONT PLUS,WARD,287,50.29
1635,North West,NW401 - Ventersdorp [Ventersdorp],AFRICAN NATIONAL CONGRESS,PR,5941,51.13
1636,North West,NW401 - Ventersdorp [Ventersdorp],AFRICAN NATIONAL CONGRESS,WARD,5861,51.13
1637,North West,NW401 - Ventersdorp [Ventersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1253,51.13
1638,North West,NW401 - Ventersdorp [Ventersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1256,51.13
1639,North West,NW401 - Ventersdorp [Ventersdorp],INDEPENDENT,WARD,60,51.13
1640,North West,NW401 - Ventersdorp [Ventersdorp],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,115,51.13
1641,North West,NW401 - Ventersdorp [Ventersdorp],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,113,51.13
1642,North West,NW401 - Ventersdorp [Ventersdorp],UNITED DEMOCRATIC MOVEMENT,PR,288,51.13
1643,North West,NW401 - Ventersdorp [Ventersdorp],UNITED DEMOCRATIC MOVEMENT,WARD,321,51.13
1644,North West,NW402 - Potchefstroom [Potchefstroom],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,441,50.8
1645,North West,NW402 - Potchefstroom [Potchefstroom],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,519,50.8
1646,North West,NW402 - Potchefstroom [Potchefstroom],AFRICAN NATIONAL CONGRESS,PR,21808,50.8
1647,North West,NW402 - Potchefstroom [Potchefstroom],AFRICAN NATIONAL CONGRESS,WARD,19698,50.8
1648,North West,NW402 - Potchefstroom [Potchefstroom],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,8283,50.8
1649,North West,NW402 - Potchefstroom [Potchefstroom],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7865,50.8
1650,North West,NW402 - Potchefstroom [Potchefstroom],INDEPENDENT,WARD,2050,50.8
1651,North West,NW402 - Potchefstroom [Potchefstroom],POTCHEFSTROOM INWONERSVERENIGING,PR,2259,50.8
1652,North West,NW402 - Potchefstroom [Potchefstroom],POTCHEFSTROOM INWONERSVERENIGING,WARD,2776,50.8
1653,North West,NW402 - Potchefstroom [Potchefstroom],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,240,50.8
1654,North West,NW402 - Potchefstroom [Potchefstroom],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,204,50.8
1655,North West,NW402 - Potchefstroom [Potchefstroom],VRYHEIDSFRONT PLUS,PR,452,50.8
1656,North West,NW402 - Potchefstroom [Potchefstroom],VRYHEIDSFRONT PLUS,WARD,391,50.8
1657,North West,NW403 - Klerksdorp [Klerksdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1245,49.88
1658,North West,NW403 - Klerksdorp [Klerksdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1815,49.88
1659,North West,NW403 - Klerksdorp [Klerksdorp],AFRICAN NATIONAL CONGRESS,PR,57801,49.88
1660,North West,NW403 - Klerksdorp [Klerksdorp],AFRICAN NATIONAL CONGRESS,WARD,54974,49.88
1661,North West,NW403 - Klerksdorp [Klerksdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,15351,49.88
1662,North West,NW403 - Klerksdorp [Klerksdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,15028,49.88
1663,North West,NW403 - Klerksdorp [Klerksdorp],INDEPENDENT,WARD,3598,49.88
1664,North West,NW403 - Klerksdorp [Klerksdorp],NOORDWES FORUM,PR,461,49.88
1665,North West,NW403 - Klerksdorp [Klerksdorp],NOORDWES FORUM,WARD,116,49.88
1666,North West,NW403 - Klerksdorp [Klerksdorp],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,857,49.88
1667,North West,NW403 - Klerksdorp [Klerksdorp],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,594,49.88
1668,North West,NW403 - Klerksdorp [Klerksdorp],UNITED DEMOCRATIC MOVEMENT,PR,675,49.88
1669,North West,NW403 - Klerksdorp [Klerksdorp],UNITED DEMOCRATIC MOVEMENT,WARD,212,49.88
1670,North West,NW403 - Klerksdorp [Klerksdorp],VRYHEIDSFRONT PLUS,PR,980,49.88
1671,North West,NW403 - Klerksdorp [Klerksdorp],VRYHEIDSFRONT PLUS,WARD,1374,49.88
1672,North West,NW404 - Maquassi Hills [Wolmaransstad],AFRICAN NATIONAL CONGRESS,PR,8487,51.07
1673,North West,NW404 - Maquassi Hills [Wolmaransstad],AFRICAN NATIONAL CONGRESS,WARD,8015,51.07
1674,North West,NW404 - Maquassi Hills [Wolmaransstad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,783,51.07
1675,North West,NW404 - Maquassi Hills [Wolmaransstad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,230,51.07
1676,North West,NW404 - Maquassi Hills [Wolmaransstad],DIE MAQUASSI HILLS/RANTE GEMEENSKAPSVERENIGING,PR,1954,51.07
1677,North West,NW404 - Maquassi Hills [Wolmaransstad],DIE MAQUASSI HILLS/RANTE GEMEENSKAPSVERENIGING,WARD,2468,51.07
1678,North West,NW404 - Maquassi Hills [Wolmaransstad],INDEPENDENT,WARD,618,51.07
1679,North West,NW404 - Maquassi Hills [Wolmaransstad],PAN AFRICANIST CONGRESS OF AZANIA,PR,1664,51.07
1680,North West,NW404 - Maquassi Hills [Wolmaransstad],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1577,51.07
1681,North West,NW404 - Maquassi Hills [Wolmaransstad],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,139,51.07
1682,North West,NW404 - Maquassi Hills [Wolmaransstad],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,82,51.07
1683,North West,NWDMA37 [Pilansberg National Park],AFRICAN NATIONAL CONGRESS,DMA DC 60%,19,52.7
1684,North West,NWDMA37 [Pilansberg National Park],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,5,52.7
1685,North West,NWDMA37 [Pilansberg National Park],UNITED CHRISTIAN DEMOCRATIC PARTY,DMA DC 60%,12,52.7
1686,North West,NWDMA37 [Pilansberg National Park],UNITED DEMOCRATIC MOVEMENT,DMA DC 60%,1,52.7
1687,Northern Cape,CBLC1 - Kuruman-Mothibistad [Kuruman],AFRICAN NATIONAL CONGRESS,PR,9184,48.74
1688,Northern Cape,CBLC1 - Kuruman-Mothibistad [Kuruman],AFRICAN NATIONAL CONGRESS,WARD,9178,48.74
1689,Northern Cape,CBLC1 - Kuruman-Mothibistad [Kuruman],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2543,48.74
1690,Northern Cape,CBLC1 - Kuruman-Mothibistad [Kuruman],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2532,48.74
1691,Northern Cape,CBLC1 - Kuruman-Mothibistad [Kuruman],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,2344,48.74
1692,Northern Cape,CBLC1 - Kuruman-Mothibistad [Kuruman],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,2396,48.74
1693,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],AFRICAN NATIONAL CONGRESS,PR,10555,60.12
1694,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],AFRICAN NATIONAL CONGRESS,WARD,10666,60.12
1695,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],AZANIAN PEOPLE'S ORGANISATION,PR,457,60.12
1696,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],AZANIAN PEOPLE'S ORGANISATION,WARD,206,60.12
1697,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2559,60.12
1698,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2775,60.12
1699,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],INDEPENDENT,WARD,241,60.12
1700,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,574,60.12
1701,Northern Cape,CBLC7 - Vaalharts-Morobeng [Hartswater],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,455,60.12
1702,Northern Cape,NC01B1 - Gammagara [Kathu],AFRICAN NATIONAL CONGRESS,PR,2945,53.45
1703,Northern Cape,NC01B1 - Gammagara [Kathu],AFRICAN NATIONAL CONGRESS,WARD,2972,53.45
1704,Northern Cape,NC01B1 - Gammagara [Kathu],BELASTINGBETALERSVERENIGING,PR,1012,53.45
1705,Northern Cape,NC01B1 - Gammagara [Kathu],BELASTINGBETALERSVERENIGING,WARD,1149,53.45
1706,Northern Cape,NC01B1 - Gammagara [Kathu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,530,53.45
1707,Northern Cape,NC01B1 - Gammagara [Kathu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,332,53.45
1708,Northern Cape,NC01B1 - Gammagara [Kathu],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,116,53.45
1709,Northern Cape,NC01B1 - Gammagara [Kathu],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,148,53.45
1710,Northern Cape,NC061 - Richtersveld [Port Nolloth],AFRICAN NATIONAL CONGRESS,PR,1969,55.35
1711,Northern Cape,NC061 - Richtersveld [Port Nolloth],AFRICAN NATIONAL CONGRESS,WARD,1935,55.35
1712,Northern Cape,NC061 - Richtersveld [Port Nolloth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,921,55.35
1713,Northern Cape,NC061 - Richtersveld [Port Nolloth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,944,55.35
1714,Northern Cape,NC062 - Nama Khoi [Springbok],AFRICAN NATIONAL CONGRESS,PR,7108,62.21
1715,Northern Cape,NC062 - Nama Khoi [Springbok],AFRICAN NATIONAL CONGRESS,WARD,6991,62.21
1716,Northern Cape,NC062 - Nama Khoi [Springbok],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5707,62.21
1717,Northern Cape,NC062 - Nama Khoi [Springbok],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5421,62.21
1718,Northern Cape,NC062 - Nama Khoi [Springbok],INDEPENDENT,WARD,476,62.21
1719,Northern Cape,NC064 - Kamiesberg [Garies],AFRICAN NATIONAL CONGRESS,PR,2177,69.46
1720,Northern Cape,NC064 - Kamiesberg [Garies],AFRICAN NATIONAL CONGRESS,WARD,2176,69.46
1721,Northern Cape,NC064 - Kamiesberg [Garies],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1445,69.46
1722,Northern Cape,NC064 - Kamiesberg [Garies],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1375,69.46
1723,Northern Cape,NC064 - Kamiesberg [Garies],INDEPENDENT,WARD,67,69.46
1724,Northern Cape,NC065 - Hantam [Calvinia],AFRICAN NATIONAL CONGRESS,PR,3703,69.82
1725,Northern Cape,NC065 - Hantam [Calvinia],AFRICAN NATIONAL CONGRESS,WARD,3651,69.82
1726,Northern Cape,NC065 - Hantam [Calvinia],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2792,69.82
1727,Northern Cape,NC065 - Hantam [Calvinia],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2825,69.82
1728,Northern Cape,NC066 - Frasuwil [Fraserburg],AFRICAN NATIONAL CONGRESS,PR,1685,75.54
1729,Northern Cape,NC066 - Frasuwil [Fraserburg],AFRICAN NATIONAL CONGRESS,WARD,1584,75.54
1730,Northern Cape,NC066 - Frasuwil [Fraserburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2497,75.54
1731,Northern Cape,NC066 - Frasuwil [Fraserburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2461,75.54
1732,Northern Cape,NC066 - Frasuwil [Fraserburg],INDEPENDENT,WARD,121,75.54
1733,Northern Cape,NC067 - Boesmanland [Pofadder],AFRICAN NATIONAL CONGRESS,PR,2331,61.52
1734,Northern Cape,NC067 - Boesmanland [Pofadder],AFRICAN NATIONAL CONGRESS,WARD,2322,61.52
1735,Northern Cape,NC067 - Boesmanland [Pofadder],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,906,61.52
1736,Northern Cape,NC067 - Boesmanland [Pofadder],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,911,61.52
1737,Northern Cape,NC071 - Sentrale Karoo [Victoria West],AFRICAN NATIONAL CONGRESS,PR,2617,61.88
1738,Northern Cape,NC071 - Sentrale Karoo [Victoria West],AFRICAN NATIONAL CONGRESS,WARD,2560,61.88
1739,Northern Cape,NC071 - Sentrale Karoo [Victoria West],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2640,61.88
1740,Northern Cape,NC071 - Sentrale Karoo [Victoria West],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2703,61.88
1741,Northern Cape,NC072 - Towerberg [Colesberg],AFRICAN NATIONAL CONGRESS,PR,4506,61.22
1742,Northern Cape,NC072 - Towerberg [Colesberg],AFRICAN NATIONAL CONGRESS,WARD,4343,61.22
1743,Northern Cape,NC072 - Towerberg [Colesberg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1777,61.22
1744,Northern Cape,NC072 - Towerberg [Colesberg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1747,61.22
1745,Northern Cape,NC072 - Towerberg [Colesberg],INDEPENDENT,WARD,595,61.22
1746,Northern Cape,NC072 - Towerberg [Colesberg],INKATHA FREEDOM PARTY,PR,203,61.22
1747,Northern Cape,NC072 - Towerberg [Colesberg],INKATHA FREEDOM PARTY,WARD,135,61.22
1748,Northern Cape,NC073 - GAROP [De Aar],AFRICAN NATIONAL CONGRESS,PR,6144,61.36
1749,Northern Cape,NC073 - GAROP [De Aar],AFRICAN NATIONAL CONGRESS,WARD,6102,61.36
1750,Northern Cape,NC073 - GAROP [De Aar],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4721,61.36
1751,Northern Cape,NC073 - GAROP [De Aar],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4737,61.36
1752,Northern Cape,NC073 - GAROP [De Aar],INDEPENDENT,WARD,103,61.36
1753,Northern Cape,NC073 - GAROP [De Aar],UNITED DEMOCRATIC MOVEMENT,PR,150,61.36
1754,Northern Cape,NC073 - GAROP [De Aar],UNITED DEMOCRATIC MOVEMENT,WARD,132,61.36
1755,Northern Cape,NC074 - Kareeberg [Carnarvon],AFRICAN NATIONAL CONGRESS,PR,1929,72.95
1756,Northern Cape,NC074 - Kareeberg [Carnarvon],AFRICAN NATIONAL CONGRESS,WARD,1880,72.95
1757,Northern Cape,NC074 - Kareeberg [Carnarvon],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1960,72.95
1758,Northern Cape,NC074 - Kareeberg [Carnarvon],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1957,72.95
1759,Northern Cape,NC074 - Kareeberg [Carnarvon],INDEPENDENT,WARD,54,72.95
1760,Northern Cape,NC075 - Renosterberg [Phillipstown],AFRICAN NATIONAL CONGRESS,PR,1636,72.0
1761,Northern Cape,NC075 - Renosterberg [Phillipstown],AFRICAN NATIONAL CONGRESS,WARD,1615,72.0
1762,Northern Cape,NC075 - Renosterberg [Phillipstown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1863,72.0
1763,Northern Cape,NC075 - Renosterberg [Phillipstown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1879,72.0
1764,Northern Cape,NC076 - Oranje-Karoo [Hopetown],AFRICAN NATIONAL CONGRESS,PR,2808,61.84
1765,Northern Cape,NC076 - Oranje-Karoo [Hopetown],AFRICAN NATIONAL CONGRESS,WARD,2802,61.84
1766,Northern Cape,NC076 - Oranje-Karoo [Hopetown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1774,61.84
1767,Northern Cape,NC076 - Oranje-Karoo [Hopetown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1764,61.84
1768,Northern Cape,NC077 - Priemanday [Prieska],AFRICAN NATIONAL CONGRESS,PR,3223,62.18
1769,Northern Cape,NC077 - Priemanday [Prieska],AFRICAN NATIONAL CONGRESS,WARD,3237,62.18
1770,Northern Cape,NC077 - Priemanday [Prieska],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2418,62.18
1771,Northern Cape,NC077 - Priemanday [Prieska],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2425,62.18
1772,Northern Cape,NC078 - Siyancuma [Griekwastad],AFRICAN NATIONAL CONGRESS,PR,5645,54.37
1773,Northern Cape,NC078 - Siyancuma [Griekwastad],AFRICAN NATIONAL CONGRESS,WARD,5577,54.37
1774,Northern Cape,NC078 - Siyancuma [Griekwastad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2408,54.37
1775,Northern Cape,NC078 - Siyancuma [Griekwastad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2481,54.37
1776,Northern Cape,NC081 - Mier [Mier],AFRICAN NATIONAL CONGRESS,PR,1439,79.69
1777,Northern Cape,NC081 - Mier [Mier],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1111,79.69
1778,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,233,53.72
1779,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,28,53.72
1780,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],AFRICAN NATIONAL CONGRESS,PR,8073,53.72
1781,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],AFRICAN NATIONAL CONGRESS,WARD,8007,53.72
1782,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3618,53.72
1783,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3745,53.72
1784,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],INDEPENDENT,WARD,158,53.72
1785,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],UNITED DEMOCRATIC MOVEMENT,PR,173,53.72
1786,Northern Cape,NC082 - ! Kei ! Kariep [Keimoes],UNITED DEMOCRATIC MOVEMENT,WARD,164,53.72
1787,Northern Cape,NC083 - Gariep [Upington],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1109,50.16
1788,Northern Cape,NC083 - Gariep [Upington],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,463,50.16
1789,Northern Cape,NC083 - Gariep [Upington],AFRICAN NATIONAL CONGRESS,PR,9822,50.16
1790,Northern Cape,NC083 - Gariep [Upington],AFRICAN NATIONAL CONGRESS,WARD,10001,50.16
1791,Northern Cape,NC083 - Gariep [Upington],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5180,50.16
1792,Northern Cape,NC083 - Gariep [Upington],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5386,50.16
1793,Northern Cape,NC083 - Gariep [Upington],UNITED DEMOCRATIC MOVEMENT,WARD,101,50.16
1794,Northern Cape,NC084 - I Poort [Groblershoop],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,164,71.64
1795,Northern Cape,NC084 - I Poort [Groblershoop],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,137,71.64
1796,Northern Cape,NC084 - I Poort [Groblershoop],AFRICAN NATIONAL CONGRESS,PR,2495,71.64
1797,Northern Cape,NC084 - I Poort [Groblershoop],AFRICAN NATIONAL CONGRESS,WARD,2481,71.64
1798,Northern Cape,NC084 - I Poort [Groblershoop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1507,71.64
1799,Northern Cape,NC084 - I Poort [Groblershoop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1548,71.64
1800,Northern Cape,NC085 - Re A Ipela [Postmasburg],AFRICAN NATIONAL CONGRESS,PR,3965,52.9
1801,Northern Cape,NC085 - Re A Ipela [Postmasburg],AFRICAN NATIONAL CONGRESS,WARD,3955,52.9
1802,Northern Cape,NC085 - Re A Ipela [Postmasburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1722,52.9
1803,Northern Cape,NC085 - Re A Ipela [Postmasburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1734,52.9
1804,Northern Cape,NC085 - Re A Ipela [Postmasburg],POSTMASBURG-OLIFANTSHOEK RESIDENTS ASSOCIATION,PR,3018,52.9
1805,Northern Cape,NC085 - Re A Ipela [Postmasburg],POSTMASBURG-OLIFANTSHOEK RESIDENTS ASSOCIATION,WARD,3089,52.9
1806,Northern Cape,NC086 - Dan-Lime [Danielskuil],AFRICAN NATIONAL CONGRESS,PR,2566,58.5
1807,Northern Cape,NC086 - Dan-Lime [Danielskuil],AFRICAN NATIONAL CONGRESS,WARD,2473,58.5
1808,Northern Cape,NC086 - Dan-Lime [Danielskuil],AZANIAN PEOPLE'S ORGANISATION,PR,435,58.5
1809,Northern Cape,NC086 - Dan-Lime [Danielskuil],AZANIAN PEOPLE'S ORGANISATION,WARD,345,58.5
1810,Northern Cape,NC086 - Dan-Lime [Danielskuil],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1259,58.5
1811,Northern Cape,NC086 - Dan-Lime [Danielskuil],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1079,58.5
1812,Northern Cape,NC086 - Dan-Lime [Danielskuil],INDEPENDENT,WARD,384,58.5
1813,Northern Cape,NC091 - Kimberley [Kimberley],AFRICAN NATIONAL CONGRESS,PR,40034,57.92
1814,Northern Cape,NC091 - Kimberley [Kimberley],AFRICAN NATIONAL CONGRESS,WARD,39239,57.92
1815,Northern Cape,NC091 - Kimberley [Kimberley],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,14772,57.92
1816,Northern Cape,NC091 - Kimberley [Kimberley],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,15035,57.92
1817,Northern Cape,NC091 - Kimberley [Kimberley],INDEPENDENT,WARD,713,57.92
1818,Northern Cape,NC091 - Kimberley [Kimberley],INKATHA FREEDOM PARTY,PR,445,57.92
1819,Northern Cape,NC091 - Kimberley [Kimberley],INKATHA FREEDOM PARTY,WARD,227,57.92
1820,Northern Cape,NC091 - Kimberley [Kimberley],UNITED DEMOCRATIC MOVEMENT,PR,381,57.92
1821,Northern Cape,NC091 - Kimberley [Kimberley],UNITED DEMOCRATIC MOVEMENT,WARD,187,57.92
1822,Northern Cape,NC092 - Thusanang [Barkley West],AFRICAN NATIONAL CONGRESS,PR,7025,58.63
1823,Northern Cape,NC092 - Thusanang [Barkley West],AFRICAN NATIONAL CONGRESS,WARD,6955,58.63
1824,Northern Cape,NC092 - Thusanang [Barkley West],BARKLY WEST TASK TEAM,PR,1902,58.63
1825,Northern Cape,NC092 - Thusanang [Barkley West],BARKLY WEST TASK TEAM,WARD,1548,58.63
1826,Northern Cape,NC092 - Thusanang [Barkley West],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1656,58.63
1827,Northern Cape,NC092 - Thusanang [Barkley West],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1654,58.63
1828,Northern Cape,NC092 - Thusanang [Barkley West],INDEPENDENT,WARD,500,58.63
1829,Northern Cape,NC093 - Warrenton [Warrenton],AFRICAN NATIONAL CONGRESS,PR,4449,56.95
1830,Northern Cape,NC093 - Warrenton [Warrenton],AFRICAN NATIONAL CONGRESS,WARD,4344,56.95
1831,Northern Cape,NC093 - Warrenton [Warrenton],AZANIAN PEOPLE'S ORGANISATION,PR,249,56.95
1832,Northern Cape,NC093 - Warrenton [Warrenton],AZANIAN PEOPLE'S ORGANISATION,WARD,160,56.95
1833,Northern Cape,NC093 - Warrenton [Warrenton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1114,56.95
