,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
227,Eastern Cape,EC137 - Engcobo [Engcobo],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1961,59.11
228,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED DEMOCRATIC MOVEMENT,PR,3234,59.11
229,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED DEMOCRATIC MOVEMENT,WARD,2832,59.11
230,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED INDEPENDENT FRONT,PR,460,59.11
231,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED INDEPENDENT FRONT,WARD,375,59.11
232,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN NATIONAL CONGRESS,PR,11838,58.6
233,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN NATIONAL CONGRESS,WARD,11506,58.6
234,Eastern Cape,EC138 - Sakhisizwe [Elliot],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,208,58.6
235,Eastern Cape,EC138 - Sakhisizwe [Elliot],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,252,58.6
236,Eastern Cape,EC138 - Sakhisizwe [Elliot],INDEPENDENT,WARD,544,58.6
237,Eastern Cape,EC138 - Sakhisizwe [Elliot],PAN AFRICANIST CONGRESS OF AZANIA,PR,1266,58.6
238,Eastern Cape,EC138 - Sakhisizwe [Elliot],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1173,58.6
239,Eastern Cape,EC138 - Sakhisizwe [Elliot],UNITED DEMOCRATIC MOVEMENT,PR,879,58.6
240,Eastern Cape,EC138 - Sakhisizwe [Elliot],UNITED DEMOCRATIC MOVEMENT,WARD,749,58.6
241,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN NATIONAL CONGRESS,PR,27116,57.78
242,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN NATIONAL CONGRESS,WARD,24423,57.78
243,Eastern Cape,EC141 - Elundini [Mount Fletcher],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,534,57.78
244,Eastern Cape,EC141 - Elundini [Mount Fletcher],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,261,57.78
245,Eastern Cape,EC141 - Elundini [Mount Fletcher],INDEPENDENT,WARD,2467,57.78
246,Eastern Cape,EC141 - Elundini [Mount Fletcher],PAN AFRICANIST CONGRESS OF AZANIA,PR,571,57.78
247,Eastern Cape,EC141 - Elundini [Mount Fletcher],PAN AFRICANIST CONGRESS OF AZANIA,WARD,590,57.78
248,Eastern Cape,EC141 - Elundini [Mount Fletcher],UNITED DEMOCRATIC MOVEMENT,PR,2536,57.78
249,Eastern Cape,EC141 - Elundini [Mount Fletcher],UNITED DEMOCRATIC MOVEMENT,WARD,1259,57.78
250,Eastern Cape,EC142 - Senqu [Barkly East],AFRICAN NATIONAL CONGRESS,PR,34315,62.26
251,Eastern Cape,EC142 - Senqu [Barkly East],AFRICAN NATIONAL CONGRESS,WARD,33854,62.26
252,Eastern Cape,EC142 - Senqu [Barkly East],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1011,62.26
253,Eastern Cape,EC142 - Senqu [Barkly East],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1010,62.26
254,Eastern Cape,EC142 - Senqu [Barkly East],INDEPENDENT,WARD,344,62.26
255,Eastern Cape,EC142 - Senqu [Barkly East],PAN AFRICANIST CONGRESS OF AZANIA,PR,733,62.26
256,Eastern Cape,EC142 - Senqu [Barkly East],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1033,62.26
257,Eastern Cape,EC142 - Senqu [Barkly East],UNITED DEMOCRATIC MOVEMENT,PR,978,62.26
258,Eastern Cape,EC142 - Senqu [Barkly East],UNITED DEMOCRATIC MOVEMENT,WARD,641,62.26
259,Eastern Cape,EC143 - Maletswai [Aliwal North],AFRICAN NATIONAL CONGRESS,PR,7754,53.32
260,Eastern Cape,EC143 - Maletswai [Aliwal North],AFRICAN NATIONAL CONGRESS,WARD,8113,53.32
261,Eastern Cape,EC143 - Maletswai [Aliwal North],AZANIAN PEOPLE'S ORGANISATION,PR,264,53.32
262,Eastern Cape,EC143 - Maletswai [Aliwal North],AZANIAN PEOPLE'S ORGANISATION,WARD,239,53.32
263,Eastern Cape,EC143 - Maletswai [Aliwal North],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1318,53.32
264,Eastern Cape,EC143 - Maletswai [Aliwal North],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1384,53.32
265,Eastern Cape,EC144 - Gariep [Burgersdorp],AFRICAN NATIONAL CONGRESS,PR,6580,56.89
266,Eastern Cape,EC144 - Gariep [Burgersdorp],AFRICAN NATIONAL CONGRESS,WARD,6506,56.89
267,Eastern Cape,EC144 - Gariep [Burgersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2065,56.89
268,Eastern Cape,EC144 - Gariep [Burgersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1945,56.89
269,Eastern Cape,EC144 - Gariep [Burgersdorp],INDEPENDENT,WARD,84,56.89
270,Eastern Cape,EC144 - Gariep [Burgersdorp],PAN AFRICANIST CONGRESS OF AZANIA,PR,236,56.89
271,Eastern Cape,EC144 - Gariep [Burgersdorp],PAN AFRICANIST CONGRESS OF AZANIA,WARD,315,56.89
272,Eastern Cape,EC151 - Mbizana [Bizana],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,358,60.11
273,Eastern Cape,EC151 - Mbizana [Bizana],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,126,60.11
274,Eastern Cape,EC151 - Mbizana [Bizana],AFRICAN NATIONAL CONGRESS,PR,55831,60.11
275,Eastern Cape,EC151 - Mbizana [Bizana],AFRICAN NATIONAL CONGRESS,WARD,52928,60.11
276,Eastern Cape,EC151 - Mbizana [Bizana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,289,60.11
277,Eastern Cape,EC151 - Mbizana [Bizana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,156,60.11
278,Eastern Cape,EC151 - Mbizana [Bizana],INDEPENDENT,WARD,3890,60.11
279,Eastern Cape,EC151 - Mbizana [Bizana],INKATHA FREEDOM PARTY,WARD,46,60.11
280,Eastern Cape,EC151 - Mbizana [Bizana],PAN AFRICANIST CONGRESS OF AZANIA,PR,515,60.11
281,Eastern Cape,EC151 - Mbizana [Bizana],PAN AFRICANIST CONGRESS OF AZANIA,WARD,685,60.11
282,Eastern Cape,EC151 - Mbizana [Bizana],UNITED DEMOCRATIC MOVEMENT,PR,1555,60.11
283,Eastern Cape,EC151 - Mbizana [Bizana],UNITED DEMOCRATIC MOVEMENT,WARD,1156,60.11
284,Eastern Cape,EC151 - Mbizana [Bizana],UNITED INDEPENDENT FRONT,PR,338,60.11
285,Eastern Cape,EC151 - Mbizana [Bizana],UNITED INDEPENDENT FRONT,WARD,237,60.11
286,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],AFRICAN NATIONAL CONGRESS,PR,30977,58.03
287,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],AFRICAN NATIONAL CONGRESS,WARD,24222,58.03
288,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],INDEPENDENT,WARD,442,58.03
289,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],UNITED DEMOCRATIC MOVEMENT,PR,1798,58.03
290,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],UNITED DEMOCRATIC MOVEMENT,WARD,1620,58.03
291,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],UNITED INDEPENDENT FRONT,PR,1211,58.03
292,Eastern Cape,EC152 - Ntabankulu [Ntabankulu],UNITED INDEPENDENT FRONT,WARD,772,58.03
293,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,608,58.17
294,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,438,58.17
295,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],AFRICAN NATIONAL CONGRESS,PR,54476,58.17
296,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],AFRICAN NATIONAL CONGRESS,WARD,53056,58.17
297,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],INDEPENDENT,WARD,4742,58.17
298,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],PAN AFRICANIST CONGRESS OF AZANIA,PR,652,58.17
299,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],PAN AFRICANIST CONGRESS OF AZANIA,WARD,484,58.17
300,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],UNITED DEMOCRATIC MOVEMENT,PR,2006,58.17
301,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],UNITED DEMOCRATIC MOVEMENT,WARD,1568,58.17
302,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],UNITED INDEPENDENT FRONT,PR,962,58.17
303,Eastern Cape,EC153 - Qaukeni [Flagstaff (Ingquza Hill)],UNITED INDEPENDENT FRONT,WARD,909,58.17
304,Eastern Cape,EC154 - Port St Johns [Port St Johns],AFRICAN NATIONAL CONGRESS,PR,32080,63.61
305,Eastern Cape,EC154 - Port St Johns [Port St Johns],AFRICAN NATIONAL CONGRESS,WARD,29776,63.61
306,Eastern Cape,EC154 - Port St Johns [Port St Johns],INDEPENDENT,WARD,5315,63.61
307,Eastern Cape,EC154 - Port St Johns [Port St Johns],PAN AFRICANIST CONGRESS OF AZANIA,PR,308,63.61
308,Eastern Cape,EC154 - Port St Johns [Port St Johns],PAN AFRICANIST CONGRESS OF AZANIA,WARD,85,63.61
309,Eastern Cape,EC154 - Port St Johns [Port St Johns],UNITED DEMOCRATIC MOVEMENT,PR,2690,63.61
310,Eastern Cape,EC154 - Port St Johns [Port St Johns],UNITED DEMOCRATIC MOVEMENT,WARD,1801,63.61
311,Eastern Cape,EC154 - Port St Johns [Port St Johns],UNITED INDEPENDENT FRONT,PR,427,63.61
312,Eastern Cape,EC154 - Port St Johns [Port St Johns],UNITED INDEPENDENT FRONT,WARD,339,63.61
313,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN NATIONAL CONGRESS,PR,57304,60.95
314,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN NATIONAL CONGRESS,WARD,54300,60.95
315,Eastern Cape,EC155 - Nyandeni [Libode],INDEPENDENT,WARD,112,60.95
316,Eastern Cape,EC155 - Nyandeni [Libode],INDEPENDENT DEMOCRATS,PR,152,60.95
317,Eastern Cape,EC155 - Nyandeni [Libode],INDEPENDENT DEMOCRATS,WARD,76,60.95
318,Eastern Cape,EC155 - Nyandeni [Libode],PAN AFRICANIST CONGRESS OF AZANIA,PR,619,60.95
319,Eastern Cape,EC155 - Nyandeni [Libode],PAN AFRICANIST CONGRESS OF AZANIA,WARD,498,60.95
320,Eastern Cape,EC155 - Nyandeni [Libode],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,44,60.95
321,Eastern Cape,EC155 - Nyandeni [Libode],UNITED DEMOCRATIC MOVEMENT,PR,5383,60.95
322,Eastern Cape,EC155 - Nyandeni [Libode],UNITED DEMOCRATIC MOVEMENT,WARD,5359,60.95
323,Eastern Cape,EC155 - Nyandeni [Libode],UNITED INDEPENDENT FRONT,PR,172,60.95
324,Eastern Cape,EC155 - Nyandeni [Libode],UNITED INDEPENDENT FRONT,WARD,74,60.95
325,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN NATIONAL CONGRESS,PR,42130,60.96
326,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN NATIONAL CONGRESS,WARD,41265,60.96
327,Eastern Cape,EC156 - Mhlontlo [Qumbu],INDEPENDENT,WARD,1466,60.96
328,Eastern Cape,EC156 - Mhlontlo [Qumbu],PAN AFRICANIST CONGRESS OF AZANIA,PR,429,60.96
329,Eastern Cape,EC156 - Mhlontlo [Qumbu],PAN AFRICANIST CONGRESS OF AZANIA,WARD,204,60.96
330,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED DEMOCRATIC MOVEMENT,PR,4824,60.96
331,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED DEMOCRATIC MOVEMENT,WARD,4355,60.96
332,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED INDEPENDENT FRONT,PR,1115,60.96
333,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED INDEPENDENT FRONT,WARD,1123,60.96
334,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN NATIONAL CONGRESS,PR,63132,54.35
335,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN NATIONAL CONGRESS,WARD,62838,54.35
336,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,575,54.35
337,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,382,54.35
338,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],INDEPENDENT,WARD,415,54.35
339,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],INDEPENDENT DEMOCRATS,PR,245,54.35
340,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],INDEPENDENT DEMOCRATS,WARD,200,54.35
341,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],PAN AFRICANIST CONGRESS OF AZANIA,PR,1505,54.35
342,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1729,54.35
343,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED DEMOCRATIC MOVEMENT,PR,21072,54.35
344,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED DEMOCRATIC MOVEMENT,WARD,20919,54.35
345,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED INDEPENDENT FRONT,PR,551,54.35
346,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED INDEPENDENT FRONT,WARD,414,54.35
347,Eastern Cape,ECDMA10 [Aberdeen Plain],AFRICAN NATIONAL CONGRESS,DMA DC 60%,0,25.2
348,Eastern Cape,ECDMA13 [Mount Zebra NP],AFRICAN NATIONAL CONGRESS,DMA DC 60%,0,23.75
349,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,2206,57.63
350,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,2056,57.63
351,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN NATIONAL CONGRESS,PR,191654,57.63
352,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN NATIONAL CONGRESS,WARD,182307,57.63
353,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],ALLIANCE FOR COMMUNITY TRANSFORMATION,PR,772,57.63
354,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],ALLIANCE FOR COMMUNITY TRANSFORMATION,WARD,397,57.63
355,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AZANIAN PEOPLE'S ORGANISATION,PR,958,57.63
356,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AZANIAN PEOPLE'S ORGANISATION,WARD,1022,57.63
357,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],CONGRESS MOVEMENT OF THE COLOURED PEOPLE IN SOUTH AFRICA,PR,1869,57.63
358,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],CONGRESS MOVEMENT OF THE COLOURED PEOPLE IN SOUTH AFRICA,WARD,1916,57.63
359,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,68433,57.63
360,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,68666,57.63
361,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],INDEPENDENT,WARD,6583,57.63
362,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],INDEPENDENT DEMOCRATS,PR,7286,57.63
363,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],INDEPENDENT DEMOCRATS,WARD,6799,57.63
364,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],INKATHA FREEDOM PARTY,PR,391,57.63
365,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],INKATHA FREEDOM PARTY,WARD,74,57.63
366,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],LIBERAL PARTY,PR,296,57.63
367,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],LIBERAL PARTY,WARD,448,57.63
368,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],PAN AFRICANIST CONGRESS OF AZANIA,PR,2160,57.63
369,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1938,57.63
370,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED DEMOCRATIC MOVEMENT,PR,3299,57.63
371,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED DEMOCRATIC MOVEMENT,WARD,1671,57.63
372,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED INDEPENDENT FRONT,PR,1238,57.63
373,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED INDEPENDENT FRONT,WARD,1362,57.63
374,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],VRYHEIDSFRONT PLUS,PR,2917,57.63
375,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],VRYHEIDSFRONT PLUS,WARD,3411,57.63
376,Free State,FS161 - Letsemeng [Koffiefontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,278,44.21
377,Free State,FS161 - Letsemeng [Koffiefontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,260,44.21
378,Free State,FS161 - Letsemeng [Koffiefontein],AFRICAN NATIONAL CONGRESS,PR,5803,44.21
379,Free State,FS161 - Letsemeng [Koffiefontein],AFRICAN NATIONAL CONGRESS,WARD,5597,44.21
380,Free State,FS161 - Letsemeng [Koffiefontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,941,44.21
381,Free State,FS161 - Letsemeng [Koffiefontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,965,44.21
382,Free State,FS161 - Letsemeng [Koffiefontein],INDEPENDENT,WARD,735,44.21
383,Free State,FS161 - Letsemeng [Koffiefontein],PAN AFRICANIST CONGRESS OF AZANIA,PR,141,44.21
384,Free State,FS161 - Letsemeng [Koffiefontein],PAN AFRICANIST CONGRESS OF AZANIA,WARD,195,44.21
385,Free State,FS161 - Letsemeng [Koffiefontein],VRYHEIDSFRONT PLUS,PR,299,44.21
386,Free State,FS161 - Letsemeng [Koffiefontein],VRYHEIDSFRONT PLUS,WARD,152,44.21
387,Free State,FS162 - Kopanong [Trompsburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,98,58.34
388,Free State,FS162 - Kopanong [Trompsburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,39,58.34
389,Free State,FS162 - Kopanong [Trompsburg],AFRICAN NATIONAL CONGRESS,PR,10155,58.34
390,Free State,FS162 - Kopanong [Trompsburg],AFRICAN NATIONAL CONGRESS,WARD,10170,58.34
391,Free State,FS162 - Kopanong [Trompsburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2030,58.34
392,Free State,FS162 - Kopanong [Trompsburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2014,58.34
393,Free State,FS162 - Kopanong [Trompsburg],INDEPENDENT,WARD,51,58.34
394,Free State,FS162 - Kopanong [Trompsburg],PAN AFRICANIST CONGRESS OF AZANIA,PR,494,58.34
395,Free State,FS162 - Kopanong [Trompsburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,527,58.34
396,Free State,FS162 - Kopanong [Trompsburg],VRYHEIDSFRONT PLUS,PR,429,58.34
397,Free State,FS162 - Kopanong [Trompsburg],VRYHEIDSFRONT PLUS,WARD,499,58.34
398,Free State,FS163 - Mohokare [Zastron],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,116,44.26
399,Free State,FS163 - Mohokare [Zastron],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,16,44.26
400,Free State,FS163 - Mohokare [Zastron],AFRICAN NATIONAL CONGRESS,PR,6272,44.26
401,Free State,FS163 - Mohokare [Zastron],AFRICAN NATIONAL CONGRESS,WARD,6265,44.26
402,Free State,FS163 - Mohokare [Zastron],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,753,44.26
403,Free State,FS163 - Mohokare [Zastron],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,797,44.26
404,Free State,FS163 - Mohokare [Zastron],PAN AFRICANIST CONGRESS OF AZANIA,PR,357,44.26
405,Free State,FS163 - Mohokare [Zastron],PAN AFRICANIST CONGRESS OF AZANIA,WARD,415,44.26
406,Free State,FS163 - Mohokare [Zastron],UNITED DEMOCRATIC MOVEMENT,PR,91,44.26
407,Free State,FS163 - Mohokare [Zastron],UNITED DEMOCRATIC MOVEMENT,WARD,25,44.26
408,Free State,FS163 - Mohokare [Zastron],VRYHEIDSFRONT PLUS,PR,205,44.26
409,Free State,FS163 - Mohokare [Zastron],VRYHEIDSFRONT PLUS,WARD,201,44.26
410,Free State,FS171 - Naledi [Dewetsdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,109,51.19
411,Free State,FS171 - Naledi [Dewetsdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,16,51.19
412,Free State,FS171 - Naledi [Dewetsdorp],AFRICAN NATIONAL CONGRESS,PR,4404,51.19
413,Free State,FS171 - Naledi [Dewetsdorp],AFRICAN NATIONAL CONGRESS,WARD,3837,51.19
414,Free State,FS171 - Naledi [Dewetsdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,864,51.19
415,Free State,FS171 - Naledi [Dewetsdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,701,51.19
416,Free State,FS171 - Naledi [Dewetsdorp],INDEPENDENT,WARD,2122,51.19
417,Free State,FS171 - Naledi [Dewetsdorp],PAN AFRICANIST CONGRESS OF AZANIA,PR,455,51.19
418,Free State,FS171 - Naledi [Dewetsdorp],PAN AFRICANIST CONGRESS OF AZANIA,WARD,134,51.19
419,Free State,FS171 - Naledi [Dewetsdorp],VRYHEIDSFRONT PLUS,PR,133,51.19
420,Free State,FS171 - Naledi [Dewetsdorp],VRYHEIDSFRONT PLUS,WARD,95,51.19
421,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,2186,47.61
422,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1446,47.61
423,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN NATIONAL CONGRESS,PR,108483,47.61
424,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN NATIONAL CONGRESS,WARD,106801,47.61
425,Free State,FS172 - Mangaung [Bloemfontein],AZANIAN PEOPLE'S ORGANISATION,PR,652,47.61
426,Free State,FS172 - Mangaung [Bloemfontein],AZANIAN PEOPLE'S ORGANISATION,WARD,379,47.61
427,Free State,FS172 - Mangaung [Bloemfontein],BLACK CONSCIOUSNESS FORUM,PR,494,47.61
428,Free State,FS172 - Mangaung [Bloemfontein],BLACK CONSCIOUSNESS FORUM,WARD,361,47.61
429,Free State,FS172 - Mangaung [Bloemfontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,24098,47.61
430,Free State,FS172 - Mangaung [Bloemfontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,24349,47.61
431,Free State,FS172 - Mangaung [Bloemfontein],DIKWANKWETLA PARTY OF SOUTH AFRICA,PR,846,47.61
432,Free State,FS172 - Mangaung [Bloemfontein],DIKWANKWETLA PARTY OF SOUTH AFRICA,WARD,925,47.61
433,Free State,FS172 - Mangaung [Bloemfontein],INDEPENDENT,WARD,5037,47.61
434,Free State,FS172 - Mangaung [Bloemfontein],INDEPENDENT DEMOCRATS,PR,1077,47.61
435,Free State,FS172 - Mangaung [Bloemfontein],INDEPENDENT DEMOCRATS,WARD,598,47.61
436,Free State,FS172 - Mangaung [Bloemfontein],PAN AFRICANIST CONGRESS OF AZANIA,PR,2656,47.61
437,Free State,FS172 - Mangaung [Bloemfontein],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2964,47.61
438,Free State,FS172 - Mangaung [Bloemfontein],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,3443,47.61
439,Free State,FS172 - Mangaung [Bloemfontein],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,2762,47.61
440,Free State,FS172 - Mangaung [Bloemfontein],UNITED DEMOCRATIC MOVEMENT,PR,441,47.61
441,Free State,FS172 - Mangaung [Bloemfontein],UNITED DEMOCRATIC MOVEMENT,WARD,154,47.61
442,Free State,FS172 - Mangaung [Bloemfontein],VRYHEIDSFRONT PLUS,PR,5419,47.61
443,Free State,FS172 - Mangaung [Bloemfontein],VRYHEIDSFRONT PLUS,WARD,5472,47.61
444,Free State,FS173 - Mantsopa [Ladybrand],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,327,49.51
445,Free State,FS173 - Mantsopa [Ladybrand],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,419,49.51
446,Free State,FS173 - Mantsopa [Ladybrand],AFRICAN NATIONAL CONGRESS,PR,9913,49.51
447,Free State,FS173 - Mantsopa [Ladybrand],AFRICAN NATIONAL CONGRESS,WARD,9524,49.51
448,Free State,FS173 - Mantsopa [Ladybrand],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1151,49.51
449,Free State,FS173 - Mantsopa [Ladybrand],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,658,49.51
450,Free State,FS173 - Mantsopa [Ladybrand],INDEPENDENT,WARD,1059,49.51
451,Free State,FS173 - Mantsopa [Ladybrand],PAN AFRICANIST CONGRESS OF AZANIA,PR,421,49.51
452,Free State,FS173 - Mantsopa [Ladybrand],PAN AFRICANIST CONGRESS OF AZANIA,WARD,431,49.51
453,Free State,FS173 - Mantsopa [Ladybrand],VRYHEIDSFRONT PLUS,PR,216,49.51
454,Free State,FS173 - Mantsopa [Ladybrand],VRYHEIDSFRONT PLUS,WARD,298,49.51
455,Free State,FS181 - Masilonyana [Theunissen],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,199,40.59
456,Free State,FS181 - Masilonyana [Theunissen],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,132,40.59
