,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
2653,Northern Cape,NC075 - RENOSTERBERG [Phillipstown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,798,69.89
2654,Northern Cape,NC076 - THEMBELIHLE [Hopetown],AFRICAN NATIONAL CONGRESS,PR,3300,58.81
2655,Northern Cape,NC076 - THEMBELIHLE [Hopetown],AFRICAN NATIONAL CONGRESS,WARD,3255,58.81
2656,Northern Cape,NC076 - THEMBELIHLE [Hopetown],CONGRESS  OF THE PEOPLE,PR,1744,58.81
2657,Northern Cape,NC076 - THEMBELIHLE [Hopetown],CONGRESS  OF THE PEOPLE,WARD,1799,58.81
2658,Northern Cape,NC076 - THEMBELIHLE [Hopetown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,726,58.81
2659,Northern Cape,NC076 - THEMBELIHLE [Hopetown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,681,58.81
2660,Northern Cape,NC076 - THEMBELIHLE [Hopetown],VRYHEIDSFRONT PLUS,PR,104,58.81
2661,Northern Cape,NC076 - THEMBELIHLE [Hopetown],VRYHEIDSFRONT PLUS,WARD,131,58.81
2662,Northern Cape,NC077 - SIYATHEMBA [Prieska],AFRICAN NATIONAL CONGRESS,PR,4508,66.95
2663,Northern Cape,NC077 - SIYATHEMBA [Prieska],AFRICAN NATIONAL CONGRESS,WARD,4414,66.95
2664,Northern Cape,NC077 - SIYATHEMBA [Prieska],CONGRESS  OF THE PEOPLE,PR,2018,66.95
2665,Northern Cape,NC077 - SIYATHEMBA [Prieska],CONGRESS  OF THE PEOPLE,WARD,2100,66.95
2666,Northern Cape,NC077 - SIYATHEMBA [Prieska],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1379,66.95
2667,Northern Cape,NC077 - SIYATHEMBA [Prieska],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1367,66.95
2668,Northern Cape,NC078 - SIYANCUMA [Griekwastad],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,88,55.18
2669,Northern Cape,NC078 - SIYANCUMA [Griekwastad],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,109,55.18
2670,Northern Cape,NC078 - SIYANCUMA [Griekwastad],AFRICAN NATIONAL CONGRESS,PR,6808,55.18
2671,Northern Cape,NC078 - SIYANCUMA [Griekwastad],AFRICAN NATIONAL CONGRESS,WARD,6757,55.18
2672,Northern Cape,NC078 - SIYANCUMA [Griekwastad],CONGRESS  OF THE PEOPLE,PR,1987,55.18
2673,Northern Cape,NC078 - SIYANCUMA [Griekwastad],CONGRESS  OF THE PEOPLE,WARD,1968,55.18
2674,Northern Cape,NC078 - SIYANCUMA [Griekwastad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1785,55.18
2675,Northern Cape,NC078 - SIYANCUMA [Griekwastad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1824,55.18
2676,Northern Cape,NC081 - MIER [Mier],AFRICAN NATIONAL CONGRESS,PR,1921,80.18
2677,Northern Cape,NC081 - MIER [Mier],AFRICAN NATIONAL CONGRESS,WARD,1977,80.18
2678,Northern Cape,NC081 - MIER [Mier],CONGRESS  OF THE PEOPLE,PR,687,80.18
2679,Northern Cape,NC081 - MIER [Mier],CONGRESS  OF THE PEOPLE,WARD,636,80.18
2680,Northern Cape,NC081 - MIER [Mier],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1128,80.18
2681,Northern Cape,NC081 - MIER [Mier],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1154,80.18
2682,Northern Cape,NC082 - KAI !GARIB [Keimoes],AFRICAN NATIONAL CONGRESS,PR,10023,59.15
2683,Northern Cape,NC082 - KAI !GARIB [Keimoes],AFRICAN NATIONAL CONGRESS,WARD,9949,59.15
2684,Northern Cape,NC082 - KAI !GARIB [Keimoes],CONGRESS  OF THE PEOPLE,PR,2718,59.15
2685,Northern Cape,NC082 - KAI !GARIB [Keimoes],CONGRESS  OF THE PEOPLE,WARD,2783,59.15
2686,Northern Cape,NC082 - KAI !GARIB [Keimoes],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4472,59.15
2687,Northern Cape,NC082 - KAI !GARIB [Keimoes],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4380,59.15
2688,Northern Cape,NC082 - KAI !GARIB [Keimoes],INDEPENDENT,WARD,42,59.15
2689,Northern Cape,NC083 - KHARA HAIS [Upington],AFRICAN NATIONAL CONGRESS,PR,19339,68.83
2690,Northern Cape,NC083 - KHARA HAIS [Upington],AFRICAN NATIONAL CONGRESS,WARD,19036,68.83
2691,Northern Cape,NC083 - KHARA HAIS [Upington],CONGRESS  OF THE PEOPLE,PR,4405,68.83
2692,Northern Cape,NC083 - KHARA HAIS [Upington],CONGRESS  OF THE PEOPLE,WARD,4510,68.83
2693,Northern Cape,NC083 - KHARA HAIS [Upington],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7756,68.83
2694,Northern Cape,NC083 - KHARA HAIS [Upington],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7752,68.83
2695,Northern Cape,NC083 - KHARA HAIS [Upington],INDEPENDENT,WARD,186,68.83
2696,Northern Cape,NC083 - KHARA HAIS [Upington],VRYHEIDSFRONT PLUS,PR,249,68.83
2697,Northern Cape,NC083 - KHARA HAIS [Upington],VRYHEIDSFRONT PLUS,WARD,224,68.83
2698,Northern Cape,NC084 - !KHEIS [Groblershoop],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,44,65.82
2699,Northern Cape,NC084 - !KHEIS [Groblershoop],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,36,65.82
2700,Northern Cape,NC084 - !KHEIS [Groblershoop],AFRICAN NATIONAL CONGRESS,PR,3535,65.82
2701,Northern Cape,NC084 - !KHEIS [Groblershoop],AFRICAN NATIONAL CONGRESS,WARD,3502,65.82
2702,Northern Cape,NC084 - !KHEIS [Groblershoop],CONGRESS  OF THE PEOPLE,PR,1454,65.82
2703,Northern Cape,NC084 - !KHEIS [Groblershoop],CONGRESS  OF THE PEOPLE,WARD,1454,65.82
2704,Northern Cape,NC084 - !KHEIS [Groblershoop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1051,65.82
2705,Northern Cape,NC084 - !KHEIS [Groblershoop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1067,65.82
2706,Northern Cape,NC084 - !KHEIS [Groblershoop],VRYHEIDSFRONT PLUS,PR,47,65.82
2707,Northern Cape,NC084 - !KHEIS [Groblershoop],VRYHEIDSFRONT PLUS,WARD,70,65.82
2708,Northern Cape,NC085 - TSANTSABANE [Postmasburg],AFRICAN NATIONAL CONGRESS,PR,5995,56.04
2709,Northern Cape,NC085 - TSANTSABANE [Postmasburg],AFRICAN NATIONAL CONGRESS,WARD,5871,56.04
2710,Northern Cape,NC085 - TSANTSABANE [Postmasburg],CONGRESS  OF THE PEOPLE,PR,1124,56.04
2711,Northern Cape,NC085 - TSANTSABANE [Postmasburg],CONGRESS  OF THE PEOPLE,WARD,1152,56.04
2712,Northern Cape,NC085 - TSANTSABANE [Postmasburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1477,56.04
2713,Northern Cape,NC085 - TSANTSABANE [Postmasburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1520,56.04
2714,Northern Cape,NC085 - TSANTSABANE [Postmasburg],INDEPENDENT,WARD,26,56.04
2715,Northern Cape,NC085 - TSANTSABANE [Postmasburg],TSANTSABANE COMMUNITY FORUM,PR,1587,56.04
2716,Northern Cape,NC085 - TSANTSABANE [Postmasburg],TSANTSABANE COMMUNITY FORUM,WARD,1598,56.04
2717,Northern Cape,NC086 - KGATELOPELE [Danielskuil],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,30,57.32
2718,Northern Cape,NC086 - KGATELOPELE [Danielskuil],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,35,57.32
2719,Northern Cape,NC086 - KGATELOPELE [Danielskuil],AFRICAN NATIONAL CONGRESS,PR,3576,57.32
2720,Northern Cape,NC086 - KGATELOPELE [Danielskuil],AFRICAN NATIONAL CONGRESS,WARD,3540,57.32
2721,Northern Cape,NC086 - KGATELOPELE [Danielskuil],AZANIAN PEOPLE'S ORGANISATION,PR,91,57.32
2722,Northern Cape,NC086 - KGATELOPELE [Danielskuil],AZANIAN PEOPLE'S ORGANISATION,WARD,92,57.32
2723,Northern Cape,NC086 - KGATELOPELE [Danielskuil],CONGRESS  OF THE PEOPLE,PR,445,57.32
2724,Northern Cape,NC086 - KGATELOPELE [Danielskuil],CONGRESS  OF THE PEOPLE,WARD,459,57.32
2725,Northern Cape,NC086 - KGATELOPELE [Danielskuil],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1163,57.32
2726,Northern Cape,NC086 - KGATELOPELE [Danielskuil],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1166,57.32
2727,Northern Cape,NC091 - Sol Plaatje [Kimberley],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,848,63.37
2728,Northern Cape,NC091 - Sol Plaatje [Kimberley],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,980,63.37
2729,Northern Cape,NC091 - Sol Plaatje [Kimberley],AFRICAN NATIONAL CONGRESS,PR,47505,63.37
2730,Northern Cape,NC091 - Sol Plaatje [Kimberley],AFRICAN NATIONAL CONGRESS,WARD,46379,63.37
2731,Northern Cape,NC091 - Sol Plaatje [Kimberley],AZANIAN PEOPLE'S ORGANISATION,PR,586,63.37
2732,Northern Cape,NC091 - Sol Plaatje [Kimberley],AZANIAN PEOPLE'S ORGANISATION,WARD,380,63.37
2733,Northern Cape,NC091 - Sol Plaatje [Kimberley],CONGRESS  OF THE PEOPLE,PR,5556,63.37
2734,Northern Cape,NC091 - Sol Plaatje [Kimberley],CONGRESS  OF THE PEOPLE,WARD,5821,63.37
2735,Northern Cape,NC091 - Sol Plaatje [Kimberley],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,19447,63.37
2736,Northern Cape,NC091 - Sol Plaatje [Kimberley],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,19497,63.37
2737,Northern Cape,NC091 - Sol Plaatje [Kimberley],INDEPENDENT,WARD,239,63.37
2738,Northern Cape,NC091 - Sol Plaatje [Kimberley],PAN AFRICANIST CONGRESS OF AZANIA,PR,321,63.37
2739,Northern Cape,NC091 - Sol Plaatje [Kimberley],PAN AFRICANIST CONGRESS OF AZANIA,WARD,349,63.37
2740,Northern Cape,NC092 - Dikgatlong [Barkley West],AFRICAN NATIONAL CONGRESS,PR,9862,60.19
2741,Northern Cape,NC092 - Dikgatlong [Barkley West],AFRICAN NATIONAL CONGRESS,WARD,9302,60.19
2742,Northern Cape,NC092 - Dikgatlong [Barkley West],AZANIAN PEOPLE'S ORGANISATION,PR,206,60.19
2743,Northern Cape,NC092 - Dikgatlong [Barkley West],AZANIAN PEOPLE'S ORGANISATION,WARD,236,60.19
2744,Northern Cape,NC092 - Dikgatlong [Barkley West],CONGRESS  OF THE PEOPLE,PR,1004,60.19
2745,Northern Cape,NC092 - Dikgatlong [Barkley West],CONGRESS  OF THE PEOPLE,WARD,1014,60.19
2746,Northern Cape,NC092 - Dikgatlong [Barkley West],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2057,60.19
2747,Northern Cape,NC092 - Dikgatlong [Barkley West],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1919,60.19
2748,Northern Cape,NC092 - Dikgatlong [Barkley West],INDEPENDENT,WARD,595,60.19
2749,Northern Cape,NC093 - Magareng [Warrenton],AFRICAN NATIONAL CONGRESS,PR,5439,63.31
2750,Northern Cape,NC093 - Magareng [Warrenton],AFRICAN NATIONAL CONGRESS,WARD,5173,63.31
2751,Northern Cape,NC093 - Magareng [Warrenton],CONGRESS  OF THE PEOPLE,PR,616,63.31
2752,Northern Cape,NC093 - Magareng [Warrenton],CONGRESS  OF THE PEOPLE,WARD,628,63.31
2753,Northern Cape,NC093 - Magareng [Warrenton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1302,63.31
2754,Northern Cape,NC093 - Magareng [Warrenton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1318,63.31
2755,Northern Cape,NC093 - Magareng [Warrenton],INDEPENDENT,WARD,218,63.31
2756,Northern Cape,NC094 - Phokwane [Hartswater],AFRICAN NATIONAL CONGRESS,PR,12248,59.12
2757,Northern Cape,NC094 - Phokwane [Hartswater],AFRICAN NATIONAL CONGRESS,WARD,11982,59.12
2758,Northern Cape,NC094 - Phokwane [Hartswater],AZANIAN PEOPLE'S ORGANISATION,PR,850,59.12
2759,Northern Cape,NC094 - Phokwane [Hartswater],AZANIAN PEOPLE'S ORGANISATION,WARD,901,59.12
2760,Northern Cape,NC094 - Phokwane [Hartswater],CONGRESS  OF THE PEOPLE,PR,1145,59.12
2761,Northern Cape,NC094 - Phokwane [Hartswater],CONGRESS  OF THE PEOPLE,WARD,1153,59.12
2762,Northern Cape,NC094 - Phokwane [Hartswater],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2864,59.12
2763,Northern Cape,NC094 - Phokwane [Hartswater],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2825,59.12
2764,Northern Cape,NC094 - Phokwane [Hartswater],INDEPENDENT,WARD,186,59.12
2765,Northern Cape,NC094 - Phokwane [Hartswater],VRYHEIDSFRONT PLUS,PR,255,59.12
2766,Northern Cape,NC094 - Phokwane [Hartswater],VRYHEIDSFRONT PLUS,WARD,374,59.12
2767,Northern Cape,NC451 - Joe Morolong [Kgalagadi],AFRICAN NATIONAL CONGRESS,PR,21798,57.43
2768,Northern Cape,NC451 - Joe Morolong [Kgalagadi],AFRICAN NATIONAL CONGRESS,WARD,20841,57.43
2769,Northern Cape,NC451 - Joe Morolong [Kgalagadi],AFRICAN PEOPLE'S CONVENTION,PR,304,57.43
2770,Northern Cape,NC451 - Joe Morolong [Kgalagadi],AFRICAN PEOPLE'S CONVENTION,WARD,207,57.43
2771,Northern Cape,NC451 - Joe Morolong [Kgalagadi],CONGRESS  OF THE PEOPLE,PR,2157,57.43
2772,Northern Cape,NC451 - Joe Morolong [Kgalagadi],CONGRESS  OF THE PEOPLE,WARD,2212,57.43
2773,Northern Cape,NC451 - Joe Morolong [Kgalagadi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1316,57.43
2774,Northern Cape,NC451 - Joe Morolong [Kgalagadi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1138,57.43
2775,Northern Cape,NC451 - Joe Morolong [Kgalagadi],INDEPENDENT,WARD,1400,57.43
2776,Northern Cape,NC451 - Joe Morolong [Kgalagadi],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,1586,57.43
2777,Northern Cape,NC451 - Joe Morolong [Kgalagadi],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,1600,57.43
2778,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,106,58.89
2779,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,142,58.89
2780,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],AFRICAN NATIONAL CONGRESS,PR,19646,58.89
2781,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],AFRICAN NATIONAL CONGRESS,WARD,18944,58.89
2782,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],CONGRESS  OF THE PEOPLE,PR,1414,58.89
2783,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],CONGRESS  OF THE PEOPLE,WARD,1366,58.89
2784,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3132,58.89
2785,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3044,58.89
2786,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],INDEPENDENT,WARD,765,58.89
2787,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,603,58.89
2788,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,482,58.89
2789,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],VRYHEIDSFRONT PLUS,PR,195,58.89
2790,Northern Cape,NC452 - GA-SEGONYANA [Kuruman],VRYHEIDSFRONT PLUS,WARD,332,58.89
2791,Northern Cape,NC453 - GAMAGARA [Kathu],AFRICAN NATIONAL CONGRESS,PR,5704,54.78
2792,Northern Cape,NC453 - GAMAGARA [Kathu],AFRICAN NATIONAL CONGRESS,WARD,5734,54.78
2793,Northern Cape,NC453 - GAMAGARA [Kathu],CONGRESS  OF THE PEOPLE,PR,611,54.78
2794,Northern Cape,NC453 - GAMAGARA [Kathu],CONGRESS  OF THE PEOPLE,WARD,701,54.78
2795,Northern Cape,NC453 - GAMAGARA [Kathu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2636,54.78
2796,Northern Cape,NC453 - GAMAGARA [Kathu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2653,54.78
2797,Western Cape,CPT - City of Cape Town [Cape Town],ABOLITION OF INCOME TAX AND USURY PARTY,PR,165,65.72
2798,Western Cape,CPT - City of Cape Town [Cape Town],ABOLITION OF INCOME TAX AND USURY PARTY,WARD,230,65.72
2799,Western Cape,CPT - City of Cape Town [Cape Town],AFRICA MUSLIM PARTY,PR,3157,65.72
2800,Western Cape,CPT - City of Cape Town [Cape Town],AFRICA MUSLIM PARTY,WARD,4430,65.72
2801,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN BOND OF UNITY,PR,275,65.72
2802,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN BOND OF UNITY,WARD,232,65.72
2803,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,11873,65.72
2804,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,15227,65.72
2805,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN NATIONAL CONGRESS,PR,370420,65.72
2806,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN NATIONAL CONGRESS,WARD,360827,65.72
2807,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN PEOPLE'S CONVENTION,PR,1513,65.72
2808,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN PEOPLE'S CONVENTION,WARD,787,65.72
2809,Western Cape,CPT - City of Cape Town [Cape Town],AL JAMA-AH,PR,3928,65.72
2810,Western Cape,CPT - City of Cape Town [Cape Town],AL JAMA-AH,WARD,4310,65.72
2811,Western Cape,CPT - City of Cape Town [Cape Town],AZANIAN PEOPLE'S ORGANISATION,PR,405,65.72
2812,Western Cape,CPT - City of Cape Town [Cape Town],AZANIAN PEOPLE'S ORGANISATION,WARD,322,65.72
2813,Western Cape,CPT - City of Cape Town [Cape Town],CAPE MUSLIM CONGRESS,PR,2740,65.72
2814,Western Cape,CPT - City of Cape Town [Cape Town],CAPE MUSLIM CONGRESS,WARD,3658,65.72
2815,Western Cape,CPT - City of Cape Town [Cape Town],CAPE PARTY/ KAAPSE PARTY,PR,1471,65.72
2816,Western Cape,CPT - City of Cape Town [Cape Town],CAPE PARTY/ KAAPSE PARTY,WARD,1561,65.72
2817,Western Cape,CPT - City of Cape Town [Cape Town],COMMUNITY COALITION,PR,1271,65.72
2818,Western Cape,CPT - City of Cape Town [Cape Town],COMMUNITY COALITION,WARD,1715,65.72
2819,Western Cape,CPT - City of Cape Town [Cape Town],CONGRESS  OF THE PEOPLE,PR,12596,65.72
2820,Western Cape,CPT - City of Cape Town [Cape Town],CONGRESS  OF THE PEOPLE,WARD,12059,65.72
2821,Western Cape,CPT - City of Cape Town [Cape Town],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,682929,65.72
2822,Western Cape,CPT - City of Cape Town [Cape Town],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,675020,65.72
2823,Western Cape,CPT - City of Cape Town [Cape Town],DEMOCRATS FOR CHANGE,PR,1637,65.72
2824,Western Cape,CPT - City of Cape Town [Cape Town],DEMOCRATS FOR CHANGE,WARD,942,65.72
2825,Western Cape,CPT - City of Cape Town [Cape Town],INDEPENDENT,WARD,5893,65.72
2826,Western Cape,CPT - City of Cape Town [Cape Town],INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,PR,151,65.72
2827,Western Cape,CPT - City of Cape Town [Cape Town],INKATHA FREEDOM PARTY,PR,1031,65.72
2828,Western Cape,CPT - City of Cape Town [Cape Town],INKATHA FREEDOM PARTY,WARD,1888,65.72
2829,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL ALLIANCE FOR DEMOCRACY,PR,629,65.72
2830,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL ALLIANCE FOR DEMOCRACY,WARD,1008,65.72
2831,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL FREEDOM PARTY,PR,765,65.72
2832,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL FREEDOM PARTY,WARD,694,65.72
2833,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL INDEPENDANT CIVIC ORGANISATION,PR,1048,65.72
2834,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL INDEPENDANT CIVIC ORGANISATION,WARD,1844,65.72
2835,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL PARTY SOUTH AFRICA,PR,6038,65.72
2836,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL PARTY SOUTH AFRICA,WARD,5718,65.72
2837,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL PEOPLE'S PARTY,PR,707,65.72
2838,Western Cape,CPT - City of Cape Town [Cape Town],NATIONAL PEOPLE'S PARTY,WARD,1221,65.72
2839,Western Cape,CPT - City of Cape Town [Cape Town],PAN AFRICANIST CONGRESS OF AZANIA,PR,1993,65.72
2840,Western Cape,CPT - City of Cape Town [Cape Town],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2606,65.72
2841,Western Cape,CPT - City of Cape Town [Cape Town],PAN AFRICANIST MOVEMENT,PR,265,65.72
2842,Western Cape,CPT - City of Cape Town [Cape Town],PAN AFRICANIST MOVEMENT,WARD,132,65.72
2843,Western Cape,CPT - City of Cape Town [Cape Town],SOCIAL DEMOCRATIC PARTY,PR,167,65.72
2844,Western Cape,CPT - City of Cape Town [Cape Town],SOCIAL DEMOCRATIC PARTY,WARD,93,65.72
2845,Western Cape,CPT - City of Cape Town [Cape Town],SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,PR,724,65.72
2846,Western Cape,CPT - City of Cape Town [Cape Town],SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,WARD,825,65.72
2847,Western Cape,CPT - City of Cape Town [Cape Town],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,845,65.72
2848,Western Cape,CPT - City of Cape Town [Cape Town],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,22,65.72
2849,Western Cape,CPT - City of Cape Town [Cape Town],UNITED DEMOCRATIC MOVEMENT,PR,4290,65.72
2850,Western Cape,CPT - City of Cape Town [Cape Town],UNITED DEMOCRATIC MOVEMENT,WARD,4402,65.72
2851,Western Cape,CPT - City of Cape Town [Cape Town],UNITED INDEPENDENT FRONT,PR,436,65.72
2852,Western Cape,CPT - City of Cape Town [Cape Town],UNITED INDEPENDENT FRONT,WARD,417,65.72
2853,Western Cape,CPT - City of Cape Town [Cape Town],UNITED MAJORITY  FRONT,PR,124,65.72
2854,Western Cape,CPT - City of Cape Town [Cape Town],UNITED MAJORITY  FRONT,WARD,301,65.72
2855,Western Cape,CPT - City of Cape Town [Cape Town],UNIVERSAL CIVICS OF SOUTH AFRICA,PR,166,65.72
2856,Western Cape,CPT - City of Cape Town [Cape Town],UNIVERSAL CIVICS OF SOUTH AFRICA,WARD,423,65.72
2857,Western Cape,CPT - City of Cape Town [Cape Town],UNIVERSAL PARTY,PR,650,65.72
2858,Western Cape,CPT - City of Cape Town [Cape Town],UNIVERSAL PARTY,WARD,1078,65.72
2859,Western Cape,CPT - City of Cape Town [Cape Town],VRYHEIDSFRONT PLUS,PR,1864,65.72
2860,Western Cape,CPT - City of Cape Town [Cape Town],VRYHEIDSFRONT PLUS,WARD,2121,65.72
2861,Western Cape,CPT - City of Cape Town [Cape Town],WESTERN CAPE COMMUNITY,PR,574,65.72
2862,Western Cape,CPT - City of Cape Town [Cape Town],WESTERN CAPE COMMUNITY,WARD,291,65.72
2863,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,205,60.31
2864,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,219,60.31
2865,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN NATIONAL CONGRESS,PR,6560,60.31
2866,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN NATIONAL CONGRESS,WARD,6455,60.31
2867,Western Cape,WC011 - Matzikama [Vredendal],CONGRESS  OF THE PEOPLE,PR,245,60.31
2868,Western Cape,WC011 - Matzikama [Vredendal],CONGRESS  OF THE PEOPLE,WARD,334,60.31
2869,Western Cape,WC011 - Matzikama [Vredendal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7754,60.31
2870,Western Cape,WC011 - Matzikama [Vredendal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7648,60.31
2871,Western Cape,WC011 - Matzikama [Vredendal],INDEPENDENT,WARD,57,60.31
2872,Western Cape,WC011 - Matzikama [Vredendal],NEW GENERATION PARTY,PR,912,60.31
2873,Western Cape,WC011 - Matzikama [Vredendal],NEW GENERATION PARTY,WARD,965,60.31
2874,Western Cape,WC011 - Matzikama [Vredendal],SOUTH AFRICAN POLITICAL ALLIANCE,PR,45,60.31
2875,Western Cape,WC011 - Matzikama [Vredendal],SOUTH AFRICAN POLITICAL ALLIANCE,WARD,93,60.31
2876,Western Cape,WC011 - Matzikama [Vredendal],THE PEOPLES INDEPENDENT CIVIC ORGANISATION,PR,461,60.31
2877,Western Cape,WC011 - Matzikama [Vredendal],THE PEOPLES INDEPENDENT CIVIC ORGANISATION,WARD,412,60.31
2878,Western Cape,WC011 - Matzikama [Vredendal],WESTERN CAPE COMMUNITY,PR,26,60.31
2879,Western Cape,WC011 - Matzikama [Vredendal],WESTERN CAPE COMMUNITY,WARD,27,60.31
2880,Western Cape,WC012 - Cederberg [Citrusdal],AFRICAN NATIONAL CONGRESS,PR,5869,60.45
2881,Western Cape,WC012 - Cederberg [Citrusdal],AFRICAN NATIONAL CONGRESS,WARD,5641,60.45
